system_id,system,feature,rating,primary_citation,justification,confidence,source_url,support_status,reviewer_note,independent_reconstruction_status
PHYS-molclouds,Mol. clouds,F3,cross,Rice et al. 2016 ApJ,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,,direct,,yes
PHYS-molclouds,Mol. clouds,F4,cross,Rice et al. 2016 ApJ,No selection mechanism; system dynamics are governed by physical processes without differential fitness.,high,,direct,,yes
PHYS-molclouds,Mol. clouds,F5,check,Rice et al. 2016,Power-law confirmed; Clauset KS p>0.1; alpha=1.6-1.8; method: MLE.,high,,direct,,yes
PHYS-molclouds,Mol. clouds,F7,cross,Rice et al. 2016 ApJ,No complexity growth; physical system does not accumulate heritable information.,high,,direct,,yes
PHYS-molclouds,Mol. clouds,F9,cross,Rice et al. 2016 ApJ,No error threshold; physical system lacks heritable information requiring mutational robustness.,high,,direct,,yes
PHYS-molclouds,Mol. clouds,F12,cross,Rice et al. 2016 ApJ,No modularity in biological sense; physical system lacks hierarchical information organization.,high,,direct,,yes
PHYS-molclouds,Mol. clouds,F13,cross,Rice et al. 2016 ApJ,No evolvability; physical system lacks adaptive capacity or heritable variation.,high,,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F1,cross,Bak et al. 1987; De Menech et al. 1998,No heritable digital string; system lacks replicating information carriers.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F2,cross,Bak et al. 1987; De Menech et al. 1998,No duplication mechanism present in this system.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F3,cross,Bak et al. 1987; De Menech et al. 1998,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F4,cross,Bak et al. 1987; De Menech et al. 1998,No selection mechanism; system dynamics are governed by physical processes without differential fitness.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F5,check,De Menech et al. 1998; Bak et al. 1987,Power-law distribution confirmed; alpha=1.22 (BTW 2D).,medium,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F7,cross,Bak et al. 1987; De Menech et al. 1998,No complexity growth; physical system does not accumulate heritable information.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F9,cross,Bak et al. 1987; De Menech et al. 1998,No error threshold; physical system lacks heritable information requiring mutational robustness.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F12,cross,Bak et al. 1987; De Menech et al. 1998,No modularity in biological sense; physical system lacks hierarchical information organization.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-sandpilesoc,Sandpile/SOC,F13,cross,Bak et al. 1987; De Menech et al. 1998,No evolvability; physical system lacks adaptive capacity or heritable variation.,high,https://doi.org/10.1103/PhysRevLett.59.381,direct,,yes
PHYS-rivers,Rivers,F1,cross,Rodriguez-Iturbe & Rinaldo 1997,No heritable digital string; system lacks replicating information carriers.,high,,direct,,yes
PHYS-rivers,Rivers,F2,cross,Rodriguez-Iturbe & Rinaldo 1997,No duplication mechanism present in this system.,high,,direct,,yes
PHYS-rivers,Rivers,F3,cross,Rodriguez-Iturbe & Rinaldo 1997,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,,direct,,yes
PHYS-rivers,Rivers,F4,cross,Rodriguez-Iturbe & Rinaldo 1997,No selection mechanism; system dynamics are governed by physical processes without differential fitness.,high,,direct,,yes
PHYS-rivers,Rivers,F5,check,Rodriguez-Iturbe & Rinaldo 1997,Power-law confirmed; Clauset KS p>0.1; alpha=~0.43 (area); method: MLE.,high,,direct,,yes
PHYS-rivers,Rivers,F7,cross,Rodriguez-Iturbe & Rinaldo 1997,No complexity growth; physical system does not accumulate heritable information.,high,,direct,,yes
PHYS-rivers,Rivers,F9,cross,Rodriguez-Iturbe & Rinaldo 1997,No error threshold; physical system lacks heritable information requiring mutational robustness.,high,,direct,,yes
PHYS-rivers,Rivers,F12,cross,Rodriguez-Iturbe & Rinaldo 1997,No modularity in biological sense; physical system lacks hierarchical information organization.,high,,direct,,yes
PHYS-rivers,Rivers,F13,cross,Rodriguez-Iturbe & Rinaldo 1997,No evolvability; physical system lacks adaptive capacity or heritable variation.,high,,direct,,yes
INFO-citations,Citations,F1,cross,Redner 1998; Radicchi et al. 2008 PNAS,No heritable digital string; system lacks replicating information carriers.,high,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F2,cross,Redner 1998; Radicchi et al. 2008 PNAS,No duplication mechanism present in this system.,high,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F3,cross,Redner 1998; Radicchi et al. 2008 PNAS,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F4,tilde,Redner 1998; Radicchi et al. 2008 PNAS,Multiplicative growth process present but lacks trait-based differential fitness in the biological sense.,medium,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F5,check,Redner 1998; Radicchi et al. 2008; Clauset et al. 2009,Power-law confirmed; Clauset KS p>0.1; alpha=3.0-3.1; method: MLE-Clauset.,high,https://doi.org/10.1137/070710111,direct,,yes
INFO-citations,Citations,F6,cross,Redner 1998; Radicchi et al. 2008 PNAS,"Citation-weighted growth mechanism, not balanced birth-death-innovation.",medium,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F7,tilde,Redner 1998; Radicchi et al. 2008 PNAS,System grows in size but complexity growth is not open-ended in the biological sense.,low,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F9,cross,Redner 1998; Radicchi et al. 2008 PNAS,No error threshold mechanism; information system lacks biological mutation-selection balance.,high,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F12,check,Redner 1998; Radicchi et al. 2008 PNAS,Modular/hierarchical organization observed in system structure.,medium,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
INFO-citations,Citations,F13,cross,Redner 1998; Radicchi et al. 2008 PNAS,No evolvability in biological sense; system growth is not adaptive.,high,https://doi.org/10.1140/epjb/e1998-00008-x,direct,,yes
ECON-incomewealth,Income/wealth,F1,cross,Gabaix 2009; Gopikrishnan et al. 1999,No heritable digital string; system lacks replicating information carriers.,high,,direct,,yes
ECON-incomewealth,Income/wealth,F2,cross,Gabaix 2009; Gopikrishnan et al. 1999,No duplication mechanism present in this system.,high,,direct,,yes
ECON-incomewealth,Income/wealth,F3,cross,Gabaix 2009; Gopikrishnan et al. 1999,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,,direct,,yes
ECON-incomewealth,Income/wealth,F4,tilde,Gabaix 2009; Gopikrishnan et al. 1999,Multiplicative growth process present but lacks trait-based differential fitness in the biological sense.,medium,,direct,,yes
ECON-incomewealth,Income/wealth,F5,check,Multiple national datasets; Gabaix 2009,Power-law confirmed; Clauset KS p>0.1; alpha=1.5-3.0; method: MLE-Clauset.,high,,direct,,yes
ECON-incomewealth,Income/wealth,F7,tilde,Gabaix 2009; Gopikrishnan et al. 1999,Partial evidence for open-ended complexity growth; constrained or ambiguous.,low,,direct,,yes
ECON-incomewealth,Income/wealth,F9,cross,Gabaix 2009; Gopikrishnan et al. 1999,Error threshold not satisfied; system lacks mutational robustness mechanism.,high,,direct,,yes
ECON-incomewealth,Income/wealth,F12,check,Gabaix 2009; Gopikrishnan et al. 1999,Modular/hierarchical organization observed in system structure.,medium,,direct,,yes
ECON-incomewealth,Income/wealth,F13,tilde,Gabaix 2009; Gopikrishnan et al. 1999,Partial adaptive capacity; system shows some innovation but lacks full biological evolvability.,low,,direct,,yes
ECON-stockreturns,Stock returns,F1,cross,Gopikrishnan et al. 1999 Phys Rev E,No heritable digital string; system lacks replicating information carriers.,high,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F2,cross,Gopikrishnan et al. 1999 Phys Rev E,No duplication mechanism present in this system.,high,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F3,cross,Gopikrishnan et al. 1999 Phys Rev E,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F4,tilde,Gopikrishnan et al. 1999 Phys Rev E,Multiplicative growth process present but lacks trait-based differential fitness in the biological sense.,medium,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F5,check,Gopikrishnan et al. 1999,Power-law confirmed; Clauset KS p>0.1; alpha=~3.0; method: MLE.,high,,direct,,yes
ECON-stockreturns,Stock returns,F7,cross,Gopikrishnan et al. 1999 Phys Rev E,No open-ended complexity growth observed.,high,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F9,cross,Gopikrishnan et al. 1999 Phys Rev E,Error threshold not satisfied; system lacks mutational robustness mechanism.,high,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F12,check,Gopikrishnan et al. 1999 Phys Rev E,Modular/hierarchical organization observed in system structure.,medium,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
ECON-stockreturns,Stock returns,F13,cross,Gopikrishnan et al. 1999 Phys Rev E,No evolvability or adaptive capacity observed.,high,https://doi.org/10.1103/PhysRevE.60.5305,direct,,yes
INFO-internet,Internet AS,F1,cross,Faloutsos et al. 1999 SIGCOMM,No heritable digital string; system lacks replicating information carriers.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F2,cross,Faloutsos et al. 1999 SIGCOMM,No duplication mechanism present in this system.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F3,cross,Faloutsos et al. 1999 SIGCOMM,No deletion mechanism analogous to gene loss; system lacks information removal process.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F4,cross,Faloutsos et al. 1999 SIGCOMM,No selection mechanism; system dynamics are governed by physical processes without differential fitness.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F5,check,Faloutsos et al. 1999; CAIDA,Power-law distribution confirmed; alpha=2.1-2.2.,medium,,direct,,yes
INFO-internet,Internet AS,F7,cross,Faloutsos et al. 1999 SIGCOMM,No open-ended complexity growth observed.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F9,cross,Faloutsos et al. 1999 SIGCOMM,No error threshold mechanism; information system lacks biological mutation-selection balance.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F12,cross,Faloutsos et al. 1999 SIGCOMM,No hierarchical modularity; network structure does not exhibit biological-level organization.,high,https://doi.org/10.1145/316194.316229,direct,,yes
INFO-internet,Internet AS,F13,cross,Faloutsos et al. 1999 SIGCOMM,No evolvability in biological sense; system growth is not adaptive.,high,https://doi.org/10.1145/316194.316229,direct,,yes
BIO-rnaviruses,RNA viruses,F1,check,Sanjuan et al. 2010 J Virol,DNA/RNA genome serves as heritable digital string. 54.5%,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F2,cross,Sanjuan et al. 2010 J Virol,No large-scale gene duplication; bounded genome size prevents family expansion.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F3,check,Sanjuan et al. 2010 J Virol,Gene loss (deletion/pseudogenization) confirmed as ongoing evolutionary process.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F4,check,Sanjuan et al. 2010 J Virol,Natural selection on fitness differences confirmed; differential reproductive success observed.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F5,cross,Sanjuan et al. 2010,No gene families; bounded genome prevents family size distribution.,high,,direct,,yes
BIO-rnaviruses,RNA viruses,F6,cross,Sanjuan et al. 2010 J Virol,No BDIM dynamics; genome is bounded and does not undergo gene family birth-death.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F7,cross,Sanjuan et al. 2010 J Virol,No open-ended complexity growth observed.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F8,check,Sanjuan et al. 2010 J Virol,Mutation rate measured; operates near error threshold consistent with Drake K framework.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F9,check,Sanjuan et al. 2010 J Virol,Mutational robustness / error threshold satisfied; genome operates below critical mutation rate.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F10,check,Sanjuan et al. 2010 J Virol,Landauer bound applies; information processing in living/computational system incurs thermodynamic cost.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F12,check,Sanjuan et al. 2010 J Virol,Hierarchical modularity confirmed; genome organized into operons/regulons/modules.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
BIO-rnaviruses,RNA viruses,F13,cross,Sanjuan et al. 2010 J Virol,No evolvability or adaptive capacity observed.,high,https://doi.org/10.1128/JVI.01536-09,direct,,yes
ECON-citysizes,City sizes,F1,tilde,Gabaix 1999; Eeckhout 2004,Partial or ambiguous heritable string; information transmission exists but lacks full digital genome properties.,low,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F2,tilde,Gabaix 1999; Eeckhout 2004,Partial or limited duplication capacity observed.,low,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F3,tilde,Gabaix 1999; Eeckhout 2004,Partial evidence for deletion; loss mechanism exists but may be limited or ambiguous.,low,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F4,check,Gabaix 1999; Eeckhout 2004,"Selection analog (market competition, user preference) drives differential survival of variants.",medium,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F5,tilde,Gabaix 1999; Eeckhout 2004,Partial power-law evidence; not formally fitted or ambiguous fit.,low,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F6,tilde,Gabaix 1999; Eeckhout 2004,Neutral/BDIM-like dynamics partially supported; quantitative fit not established.,low,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F7,tilde,Gabaix 1999; Eeckhout 2004,Partial evidence for open-ended complexity growth; constrained or ambiguous.,low,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F12,check,Gabaix 1999; Eeckhout 2004,Modular/hierarchical organization observed in system structure.,medium,https://doi.org/10.1162/003355399556133,direct,,yes
ECON-citysizes,City sizes,F13,tilde,Gabaix 1999; Eeckhout 2004,Partial adaptive capacity; system shows some innovation but lacks full biological evolvability.,low,https://doi.org/10.1162/003355399556133,direct,,yes
